strongsubj,1,dismissive,adj,n,0
strongsubj,1,dismissive,noun,n,0
strongsubj,1,dismissively,anypos,n,0
strongsubj,1,disobedience,noun,n,0
strongsubj,1,disobedient,adj,n,0
strongsubj,1,disobey,verb,y,0
strongsubj,1,disown,verb,y,0
weaksubj,1,disorder,noun,n,0
weaksubj,1,disorder,verb,y,0
weaksubj,1,disordered,adj,n,0
weaksubj,1,disorderly,adj,n,0
strongsubj,1,disorganized,adj,n,0
strongsubj,1,disorient,verb,y,0
strongsubj,1,disoriented,adj,n,0
strongsubj,1,disown,verb,y,0
strongsubj,1,disparage,verb,y,0
strongsubj,1,disparaging,adj,n,0
strongsubj,1,disparagingly,anypos,n,0
weaksubj,1,dispensable,adj,n,0
strongsubj,1,dispirit,verb,y,0
strongsubj,1,dispirited,adj,n,0
strongsubj,1,dispiritedly,adverb,n,0
strongsubj,1,dispiriting,anypos,y,0
weaksubj,1,displace,verb,y,0
weaksubj,1,displaced,adj,n,0
strongsubj,1,displease,verb,y,0
strongsubj,1,displeasing,adj,n,0
strongsubj,1,displeasure,adj,n,0
strongsubj,1,displeasure,noun,n,0
strongsubj,1,disposition,noun,n,2
weaksubj,1,disproportionate,adj,n,0
strongsubj,1,disprove,verb,y,0
strongsubj,1,disputable,anypos,n,0
strongsubj,1,dispute,noun,n,0
strongsubj,1,dispute,verb,y,0
strongsubj,1,disputed,adj,n,0
strongsubj,1,disquiet,verb,y,0
strongsubj,1,disquieting,anypos,n,0
strongsubj,1,disquietingly,anypos,n,0
strongsubj,1,disquietude,noun,n,0
strongsubj,1,disregard,adj,n,0
strongsubj,1,disregard,noun,n,0
strongsubj,1,disregardful,adj,n,0
strongsubj,1,disreputable,adj,n,0
strongsubj,1,disrepute,noun,n,0
strongsubj,1,disrespect,verb,y,0
strongsubj,1,disrespectable,adj,n,0
strongsubj,1,disrespectablity,noun,n,0
strongsubj,1,disrespectful,anypos,n,0
strongsubj,1,disrespectfully,anypos,n,0
strongsubj,1,disrespectfulness,noun,n,0
strongsubj,1,disrespecting,adj,n,0
strongsubj,1,disrespecting,noun,n,0
strongsubj,1,disrupt,verb,y,0
strongsubj,1,disruption,adj,n,0
strongsubj,1,disruption,noun,n,0
strongsubj,1,disruptive,adj,n,0
strongsubj,1,dissatisfaction,adj,n,0
strongsubj,1,dissatisfaction,noun,n,0
strongsubj,1,dissatisfactory,adj,n,0
strongsubj,1,dissatisfied,adj,n,0
strongsubj,1,dissatisfy,verb,y,0
strongsubj,1,dissatisfying,anypos,y,0
strongsubj,1,dissemble,verb,y,0
strongsubj,1,dissembler,noun,n,0
strongsubj,1,dissension,noun,n,0
strongsubj,1,dissent,adj,n,0
strongsubj,1,dissent,noun,n,0
strongsubj,1,dissenter,noun,n,0
strongsubj,1,dissention,noun,n,0
strongsubj,1,disservice,adj,n,0
strongsubj,1,disservice,noun,n,0
strongsubj,1,dissidence,noun,n,0
strongsubj,1,dissident,adj,n,0
strongsubj,1,dissident,noun,n,0
strongsubj,1,dissidents,adj,n,0
strongsubj,1,dissidents,noun,n,0
strongsubj,1,dissocial,adj,n,0
strongsubj,1,dissolute,adj,n,0
weaksubj,1,dissolution,noun,n,0
strongsubj,1,dissonance,noun,n,0
strongsubj,1,dissonant,adj,n,0
strongsubj,1,dissonantly,adverb,n,0
strongsubj,1,dissuade,verb,y,0
strongsubj,1,dissuasive,adj,n,0
strongsubj,1,distaste,noun,n,0
strongsubj,1,distasteful,adj,n,0
strongsubj,1,distastefully,adverb,n,0
weaksubj,1,distinct,adj,n,4
weaksubj,1,distinction,noun,n,4
weaksubj,1,distinctive,adj,n,4
weaksubj,1,distinctive,adj,n,4
weaksubj,1,distinctive,noun,n,4
weaksubj,1,distinctly,adj,n,2
weaksubj,1,distinguish,verb,y,4
strongsubj,1,distinguished,adj,n,4
strongsubj,1,distort,verb,y,0
strongsubj,1,distortion,adj,n,0
strongsubj,1,distortion,noun,n,0
weaksubj,1,distract,verb,y,0
strongsubj,1,distracting,adj,n,0
strongsubj,1,distraction,adj,n,0
strongsubj,1,distraction,noun,n,0
strongsubj,1,distraught,adj,n,0
strongsubj,1,distraughtly,anypos,n,0
strongsubj,1,distraughtness,noun,n,0
strongsubj,1,distress,verb,y,0
strongsubj,1,distressed,adj,n,0
strongsubj,1,distressing,adj,n,0
strongsubj,1,distressingly,anypos,n,0
strongsubj,1,distrust,verb,y,0
strongsubj,1,distrustful,adj,n,0
strongsubj,1,distrusting,anypos,n,0
strongsubj,1,disturb,verb,y,0
strongsubj,1,disturbed,adj,n,0
strongsubj,1,disturbed-let,adj,n,0
strongsubj,1,disturbed-let,noun,n,0
strongsubj,1,disturbing,anypos,n,0
strongsubj,1,disturbingly,anypos,n,0
strongsubj,1,disunity,noun,n,0
strongsubj,1,disvalue,noun,n,0
weaksubj,1,divergent,adj,n,0
weaksubj,1,diversified,adj,n,4
weaksubj,1,divide,verb,y,0
weaksubj,1,divided,adj,n,0
strongsubj,1,divine,adj,n,4
strongsubj,1,divine,anypos,y,4
strongsubj,1,divinely,anypos,n,4
weaksubj,1,division,noun,n,0
strongsubj,1,divisive,adj,n,0
strongsubj,1,divisively,adverb,n,0
strongsubj,1,divisiveness,noun,n,0
weaksubj,1,divorce,noun,n,0
weaksubj,1,divorce,verb,y,0
weaksubj,1,divorced,adj,n,0
strongsubj,1,dizzy,adj,n,0
strongsubj,1,dizzing,adj,n,0
strongsubj,1,dizzingly,adverb,n,0
strongsubj,1,doddering,adj,n,0
strongsubj,1,dodge,adj,n,4
strongsubj,1,dodge,noun,n,4
strongsubj,1,dodgey,adj,n,0
strongsubj,1,dogged,adj,n,0
strongsubj,1,doggedly,adverb,n,0
strongsubj,1,dogmatic,adj,n,0
strongsubj,1,doldrums,noun,n,0
weaksubj,1,dominance,adj,n,0
weaksubj,1,dominance,noun,n,0
weaksubj,1,dominant,adj,n,2
weaksubj,1,dominant,noun,n,2
weaksubj,1,dominate,verb,y,0
strongsubj,1,domination,adj,n,0
strongsubj,1,domination,noun,n,0
strongsubj,1,domineer,verb,y,0
strongsubj,1,domineering,adj,n,0
strongsubj,1,domineering,noun,n,0
strongsubj,1,doom,verb,y,0
strongsubj,1,doomsday,adj,n,0
strongsubj,1,doomsday,noun,n,0
weaksubj,1,dope,noun,n,0
strongsubj,1,dote,verb,y,4
strongsubj,1,dotingly,adverb,n,4
strongsubj,1,doubt,noun,n,0
strongsubj,1,doubt,verb,y,0
strongsubj,1,doubtful,adj,n,0
strongsubj,1,doubtfully,adverb,n,0
strongsubj,1,doubtless,adverb,n,4
strongsubj,1,doubts,adj,n,0
strongsubj,1,doubts,noun,n,0
weaksubj,1,down,noun,n,0
strongsubj,1,downbeat,adj,n,0
strongsubj,1,downcast,adj,n,0
strongsubj,1,downer,noun,n,0
strongsubj,1,downfall,noun,n,0
strongsubj,1,downfallen,noun,n,0
weaksubj,1,downgrade,verb,y,0
strongsubj,1,downhearted,adj,n,0
strongsubj,1,downheartedly,adverb,n,0
strongsubj,1,downright,anypos,n,2
strongsubj,1,downside,noun,n,0
strongsubj,1,drab,adj,n,0
strongsubj,1,draconian,adj,n,0
strongsubj,1,draconic,adj,n,0
strongsubj,1,dragon,noun,n,0
strongsubj,1,dragons,adj,n,0
strongsubj,1,dragons,noun,n,0
strongsubj,1,dragoon,verb,y,0
strongsubj,1,drain,adj,n,0
strongsubj,1,drain,noun,n,0
strongsubj,1,drama,adj,n,0
strongsubj,1,drama,noun,n,0
strongsubj,1,dramatic,adj,n,2
strongsubj,1,dramatically,anypos,n,2
strongsubj,1,drastic,adj,n,0
strongsubj,1,drastically,adj,n,0
strongsubj,1,dread,anypos,n,0
strongsubj,1,dread,verb,y,0
strongsubj,1,dreadful,anypos,n,0
strongsubj,1,dreadfully,anypos,n,0
strongsubj,1,dreadfulness,noun,n,0
weaksubj,1,dream,adj,n,4
weaksubj,1,dream,noun,n,4
strongsubj,1,dream,verb,y,4
strongsubj,1,dreamland,noun,n,4
weaksubj,1,dreams,adj,n,4
weaksubj,1,dreams,noun,n,4
weaksubj,1,dreamy,adj,n,4
strongsubj,1,dreary,adj,n,0
weaksubj,1,drive,noun,n,4
weaksubj,1,driven,adj,n,4
strongsubj,1,drones,adj,n,0
strongsubj,1,drones,noun,n,0
weaksubj,1,droop,verb,y,0
weaksubj,1,drought,adj,n,0
weaksubj,1,drought,noun,n,0
weaksubj,1,drowning,anypos,n,0
strongsubj,1,drunk,adj,n,0
strongsubj,1,drunkard,noun,n,0
strongsubj,1,drunken,adj,n,0
strongsubj,1,dubious,adj,n,0
strongsubj,1,dubiously,adverb,n,0
strongsubj,1,dubitable,adj,n,0
weaksubj,1,dud,anypos,n,0
weaksubj,1,dull,adj,n,0
strongsubj,1,dullard,noun,n,0
strongsubj,1,dumb,adj,n,0
strongsubj,1,dumb,noun,n,0
strongsubj,1,dumbfound,verb,y,0
strongsubj,1,dumbfounded,adj,n,0
strongsubj,1,dummy,noun,n,0
weaksubj,1,dump,noun,n,0
strongsubj,1,dunce,noun,n,0
strongsubj,1,dungeon,noun,n,0
strongsubj,1,dungeons,adj,n,0
strongsubj,1,dungeons,noun,n,0
strongsubj,1,dupe,verb,y,0
weaksubj,1,durable,adj,n,4
weaksubj,1,durability,noun,n,4
weaksubj,1,dusty,adj,n,0
weaksubj,1,duty,noun,n,2
weaksubj,1,dwindle,verb,y,0
weaksubj,1,dwindling,adj,n,0
weaksubj,1,dynamic,adj,n,4
weaksubj,1,dying,anypos,n,0
strongsubj,1,eager,adj,n,4
strongsubj,1,eagerly,anypos,n,4
strongsubj,1,eagerness,noun,n,4
strongsubj,1,earnest,adj,n,4
strongsubj,1,earnestly,anypos,n,4
strongsubj,1,earnestness,anypos,n,4
strongsubj,1,earsplitting,adj,n,0
weaksubj,1,ease,noun,n,4
weaksubj,1,ease,verb,y,4
weaksubj,1,easier,anypos,y,4
weaksubj,1,easiest,anypos,y,4
weaksubj,1,easily,anypos,y,4
weaksubj,1,easiness,anypos,y,4
weaksubj,1,easy,adj,n,4
strongsubj,1,easygoing,adj,n,4
strongsubj,1,ebullience,noun,n,4
strongsubj,1,ebullient,adj,n,4
strongsubj,1,ebulliently,anypos,n,4
weaksubj,1,eccentric,adj,n,0
weaksubj,1,eccentricity,noun,n,0
strongsubj,1,eclectic,adj,n,4
weaksubj,1,economical,adj,n,4
strongsubj,1,ecstasies,noun,n,4
strongsubj,1,ecstasy,noun,n,4
strongsubj,1,ecstatic,adj,n,4
strongsubj,1,ecstatically,anypos,n,4
strongsubj,1,edgy,adj,n,0
strongsubj,1,edify,verb,y,4
weaksubj,1,educable,adj,n,4
weaksubj,1,educated,adj,n,4
weaksubj,1,educational,adj,n,4
weaksubj,1,effective,adj,n,4
weaksubj,1,effectively,adverb,n,2
weaksubj,1,effectiveness,noun,n,4
weaksubj,1,effectual,adj,n,4
weaksubj,1,efficacious,adj,n,4
weaksubj,1,efficiency,noun,n,4
weaksubj,1,efficient,adj,n,4
strongsubj,1,effigy,noun,n,0
strongsubj,1,effortless,adj,n,4
strongsubj,1,effortlessly,adverb,n,4
strongsubj,1,effrontery,anypos,n,0
strongsubj,1,effusion,noun,n,4
strongsubj,1,effusive,adj,n,4
strongsubj,1,effusively,anypos,n,4
strongsubj,1,effusiveness,noun,n,4
weaksubj,1,egalitarian,adj,n,4
strongsubj,1,ego,adj,n,0
strongsubj,1,ego,noun,n,0
strongsubj,1,egocentric,adj,n,0
strongsubj,1,egomania,noun,n,0
strongsubj,1,egotism,noun,n,0
strongsubj,1,egotistical,adj,n,0
strongsubj,1,egotistically,adverb,n,0
strongsubj,1,egregious,adj,n,0
strongsubj,1,egregiously,anypos,n,0
strongsubj,1,ejaculate,verb,y,0
strongsubj,1,elaborate,adj,n,2
strongsubj,1,elan,noun,n,4
weaksubj,1,elate,verb,y,4
strongsubj,1,elated,adj,n,4
strongsubj,1,elatedly,adverb,n,4
strongsubj,1,elation,noun,n,4
strongsubj,1,election-rigger,adj,n,0
strongsubj,1,election-rigger,noun,n,0
strongsubj,1,electrification,adj,n,4
strongsubj,1,electrification,noun,n,4
weaksubj,1,electrify,verb,y,4
strongsubj,1,elegance,noun,n,4
strongsubj,1,elegant,adj,n,4
strongsubj,1,elegantly,adverb,n,4
weaksubj,1,elevate,verb,y,4
weaksubj,1,elevated,adj,n,4
weaksubj,1,eligible,adj,n,4
weaksubj,1,eliminate,verb,y,0
weaksubj,1,elimination,noun,n,0
weaksubj,1,elite,anypos,n,4
strongsubj,1,eloquence,noun,n,4
strongsubj,1,eloquent,adj,n,4
strongsubj,1,eloquently,anypos,n,4
weaksubj,1,else,anypos,y,2
strongsubj,1,emaciated,anypos,n,0
weaksubj,1,emancipate,verb,y,4
strongsubj,1,emasculate,verb,y,0
strongsubj,1,embarrass,verb,y,0
strongsubj,1,embarrassing,anypos,n,0
strongsubj,1,embarrassingly,anypos,n,0
strongsubj,1,embarrassment,noun,n,0
weaksubj,1,embattled,adj,n,0
strongsubj,1,embellish,verb,y,4
strongsubj,1,embodiment,noun,n,2
weaksubj,1,embolden,verb,y,4
strongsubj,1,embrace,verb,y,4
strongsubj,1,embroil,verb,y,0
strongsubj,1,embroiled,adj,n,0
strongsubj,1,embroilment,noun,n,0
strongsubj,1,eminence,noun,n,4
strongsubj,1,eminent,adj,n,4
strongsubj,1,emotion,adj,n,2
strongsubj,1,emotion,noun,n,2
strongsubj,1,emotional,adj,n,0
weaksubj,1,emotions,adj,n,2
weaksubj,1,emotions,noun,n,2
strongsubj,1,empathize,verb,y,0
strongsubj,1,empathy,noun,n,0
weaksubj,1,emphasise,adj,n,2
weaksubj,1,emphasise,noun,n,2
strongsubj,1,emphatic,anypos,n,0
strongsubj,1,emphatically,anypos,n,0
weaksubj,1,empower,verb,y,4
weaksubj,1,empowerment,noun,n,4
strongsubj,1,emptiness,adj,n,0
strongsubj,1,emptiness,noun,n,0
weaksubj,1,empty,adj,n,0
weaksubj,1,enable,verb,y,4
strongsubj,1,enchant,verb,y,4
strongsubj,1,enchanted,anypos,n,4
strongsubj,1,enchanting,anypos,n,4
strongsubj,1,enchantingly,anypos,n,4
weaksubj,1,encourage,verb,y,4
strongsubj,1,encouragement,adj,n,4
strongsubj,1,encouragement,noun,n,4
strongsubj,1,encouraging,adj,n,4
strongsubj,1,encouraging,noun,n,4
strongsubj,1,encouragingly,anypos,n,4
weaksubj,1,encroach,verb,y,0
weaksubj,1,encroachment,noun,n,0
strongsubj,1,endanger,verb,y,0
strongsubj,1,endear,verb,y,4
strongsubj,1,endearing,adj,n,4
weaksubj,1,endless,adj,n,0
strongsubj,1,endorse,verb,y,4
strongsubj,1,endorsement,adj,n,4
strongsubj,1,endorsement,noun,n,4
strongsubj,1,endorser,noun,n,4
strongsubj,1,endurable,adj,n,4
strongsubj,1,endure,verb,y,4
strongsubj,1,enduring,adj,n,4
weaksubj,1,enemies,adj,n,0
weaksubj,1,enemies,noun,n,0
weaksubj,1,enemy,noun,n,0
weaksubj,1,energetic,adj,n,4
weaksubj,1,energetic,noun,n,4
weaksubj,1,energize,verb,y,4
strongsubj,1,enervate,verb,y,0
strongsubj,1,enfeeble,verb,y,0
strongsubj,1,enflame,verb,y,0
weaksubj,1,engage,verb,y,2
strongsubj,1,engaging,adj,n,4
weaksubj,1,engross,verb,y,2
strongsubj,1,engrossing,anypos,n,4
weaksubj,1,engulf,verb,y,0
weaksubj,1,enhance,verb,y,4
weaksubj,1,enhanced,adj,n,4
weaksubj,1,enhancement,noun,n,4
strongsubj,1,enjoin,verb,y,0
weaksubj,1,enjoy,verb,y,4
strongsubj,1,enjoyable,adj,n,4
strongsubj,1,enjoyably,adverb,n,4
strongsubj,1,enjoyment,noun,n,4
weaksubj,1,enlighten,verb,y,4
weaksubj,1,enlightenment,noun,n,4
weaksubj,1,enliven,verb,y,4
strongsubj,1,enmity,noun,n,0
strongsubj,1,ennoble,verb,y,4
strongsubj,1,enormities,noun,n,0
strongsubj,1,enormity,noun,n,0
strongsubj,1,enormous,anypos,n,0
strongsubj,1,enormously,anypos,n,0
weaksubj,1,enough,anypos,y,2
strongsubj,1,enrage,verb,y,0
strongsubj,1,enraged,adj,n,0
strongsubj,1,enrapt,adj,n,4
weaksubj,1,enrapture,verb,y,4
strongsubj,1,enraptured,anypos,y,4
weaksubj,1,enrich,verb,y,4
weaksubj,1,enrichment,noun,n,4
strongsubj,1,enslave,verb,y,0
weaksubj,1,ensure,verb,y,4
weaksubj,1,entangle,verb,y,0
weaksubj,1,entanglement,noun,n,0
weaksubj,1,enterprising,adj,n,4
weaksubj,1,entertain,verb,y,4
strongsubj,1,entertaining,adj,n,4
strongsubj,1,enthral,verb,y,4
strongsubj,1,enthrall,verb,y,4
strongsubj,1,enthralled,anypos,y,4
strongsubj,1,enthuse,verb,y,4
strongsubj,1,enthusiasm,noun,n,4
strongsubj,1,enthusiast,noun,n,4
strongsubj,1,enthusiastic,adj,n,4
strongsubj,1,enthusiastically,adverb,n,4
strongsubj,1,entice,verb,y,4
strongsubj,1,enticing,anypos,n,4
strongsubj,1,enticingly,anypos,n,4
weaksubj,1,entire,anypos,n,2
strongsubj,1,entirely,anypos,n,2
weaksubj,1,entrance,verb,y,4
strongsubj,1,entranced,anypos,y,4
strongsubj,1,entrancing,adj,n,4
strongsubj,1,entrap,verb,y,0
strongsubj,1,entrapment,noun,n,0
strongsubj,1,entreat,verb,y,4
strongsubj,1,entreatingly,anypos,n,4
strongsubj,1,entrenchment,adj,n,2
strongsubj,1,entrenchment,noun,n,2
weaksubj,1,entrust,verb,y,4
strongsubj,1,enviable,adj,n,4
strongsubj,1,enviably,anypos,n,4
strongsubj,1,envious,adj,n,0
strongsubj,1,enviously,anypos,n,0
strongsubj,1,enviousness,noun,n,0
weaksubj,1,envision,verb,y,4
weaksubj,1,envisions,adj,n,4
weaksubj,1,envisions,noun,n,4
strongsubj,1,envy,noun,n,0
strongsubj,1,envy,verb,y,0
strongsubj,1,epic,adj,n,4
weaksubj,1,epidemic,adj,n,0
strongsubj,1,epitome,noun,n,4
weaksubj,1,equality,adj,n,4
weaksubj,1,equality,noun,n,4
weaksubj,1,equitable,adj,n,4
strongsubj,1,equivocal,adj,n,0
weaksubj,1,eradicate,verb,y,0
weaksubj,1,erase,verb,y,0
weaksubj,1,erode,verb,y,0
weaksubj,1,erosion,noun,n,0
strongsubj,1,err,verb,y,0
weaksubj,1,errant,adj,n,0
strongsubj,1,erratic,adj,n,0
strongsubj,1,erratically,adverb,n,0
strongsubj,1,erroneous,adj,n,0
strongsubj,1,erroneous,anypos,y,0
strongsubj,1,erroneously,anypos,n,0
weaksubj,1,error,adj,n,0
weaksubj,1,error,noun,n,0
strongsubj,1,erudite,adj,n,4
weaksubj,1,escapade,noun,n,0
strongsubj,1,eschew,verb,y,0
weaksubj,1,esoteric,adj,n,0
weaksubj,1,essential,adj,n,4
strongsubj,1,especially,anypos,n,4
strongsubj,1,esteem,noun,n,4
strongsubj,1,esteem,verb,y,4
strongsubj,1,estranged,adj,n,0
weaksubj,1,established,adj,n,4
weaksubj,1,eternal,adj,n,0
strongsubj,1,eternity,adj,n,4
strongsubj,1,eternity,noun,n,4
strongsubj,1,ethical,adj,n,4
strongsubj,1,eulogize,verb,y,4
strongsubj,1,euphoria,noun,n,4
strongsubj,1,euphoric,adj,n,4
strongsubj,1,euphorically,anypos,n,4
strongsubj,1,evaluate,verb,y,2
weaksubj,1,evaluation,adj,n,2
weaksubj,1,evaluation,noun,n,2
weaksubj,1,evade,verb,y,0
weaksubj,1,evasion,noun,n,0
weaksubj,1,evasive,adj,n,0
weaksubj,1,even,adverb,n,4
weaksubj,1,evenly,adverb,n,4
weaksubj,1,eventful,adj,n,4
strongsubj,1,everlasting,adj,n,4
weaksubj,1,evident,anypos,y,4
strongsubj,1,evidently,anypos,y,4
strongsubj,1,evil,adj,n,0
strongsubj,1,evil,noun,n,0
strongsubj,1,evildoer,noun,n,0
strongsubj,1,evils,adj,n,0
strongsubj,1,evils,noun,n,0
strongsubj,1,eviscerate,verb,y,0
strongsubj,1,evocative,adj,n,4
strongsubj,1,exacerbate,verb,y,0
strongsubj,1,exact,adj,n,2
weaksubj,1,exacting,adj,n,0
strongsubj,1,exactly,anypos,n,2
strongsubj,1,exaggerate,verb,y,0
strongsubj,1,exaggeration,adj,n,0
strongsubj,1,exaggeration,noun,n,0
strongsubj,1,exalt,adj,n,4
strongsubj,1,exalt,verb,y,4
strongsubj,1,exaltation,noun,n,4
strongsubj,1,exalted,adj,n,4
strongsubj,1,exaltedly,adverb,n,4
strongsubj,1,exalting,adj,n,4
strongsubj,1,exaltingly,anypos,n,4
strongsubj,1,exasperate,verb,y,0
strongsubj,1,exasperation,noun,n,0
strongsubj,1,exasperating,adj,n,0
strongsubj,1,exasperatingly,anypos,y,0
strongsubj,1,exceed,verb,y,4
strongsubj,1,exceeding,adj,n,4
strongsubj,1,exceedingly,anypos,n,4
strongsubj,1,excel,verb,y,4
strongsubj,1,excellence,noun,n,4
strongsubj,1,excellency,noun,n,4
strongsubj,1,excellent,anypos,n,4
strongsubj,1,excellently,anypos,n,4
strongsubj,1,exceptional,anypos,n,4
strongsubj,1,exceptionally,anypos,n,4
strongsubj,1,excessive,adj,n,0
strongsubj,1,excessively,adj,n,0
weaksubj,1,excite,verb,y,4
strongsubj,1,excited,adj,n,4
strongsubj,1,excitedly,anypos,n,4
strongsubj,1,excitedness,noun,n,4
strongsubj,1,excitement,noun,n,4
strongsubj,1,exciting,adj,n,4
strongsubj,1,excitingly,adverb,n,4
strongsubj,1,exclaim,verb,y,0
weaksubj,1,exclude,verb,y,0
weaksubj,1,exclusion,noun,n,0
weaksubj,1,exclusive,adj,n,4
weaksubj,1,exclusively,adj,n,2
strongsubj,1,excoriate,verb,y,0
strongsubj,1,excruciating,anypos,n,0
strongsubj,1,excruciatingly,anypos,n,0
strongsubj,1,excusable,adj,n,4
strongsubj,1,excusable,noun,n,4
weaksubj,1,excuse,adj,n,0
weaksubj,1,excuse,noun,n,0
weaksubj,1,excuse,verb,y,4
weaksubj,1,excuses,adj,n,0
weaksubj,1,excuses,noun,n,0
strongsubj,1,execrate,verb,y,0
strongsubj,1,exemplar,noun,n,4
strongsubj,1,exemplary,adj,n,4
weaksubj,1,exhaust,verb,y,0
weaksubj,1,exhaustion,noun,n,0
weaksubj,1,exhaustive,adj,n,4
weaksubj,1,exhaustively,adverb,n,4
strongsubj,1,exhilarate,verb,y,4
strongsubj,1,exhilarating,anypos,n,4
strongsubj,1,exhilaratingly,anypos,n,4
strongsubj,1,exhilaration,noun,n,4
strongsubj,1,exhort,verb,y,0
weaksubj,1,exile,verb,y,0
strongsubj,1,exonerate,verb,y,4
strongsubj,1,exorbitant,adj,n,0
strongsubj,1,exorbitantance,noun,n,0
strongsubj,1,exorbitantly,anypos,n,0
strongsubj,1,expansive,adj,n,4
weaksubj,1,expectation,adj,n,2
weaksubj,1,expectation,noun,n,2
weaksubj,1,expedient,adj,n,0
weaksubj,1,expediencies,adj,n,0
weaksubj,1,expediencies,noun,n,0
weaksubj,1,expel,verb,y,0
weaksubj,1,expensive,adj,n,0
weaksubj,1,expensive,noun,n,0
weaksubj,1,experienced,adj,n,4
weaksubj,1,expert,adj,n,4
strongsubj,1,expertly,adverb,n,4
strongsubj,1,expire,verb,y,0
strongsubj,1,explicit,adj,n,4
strongsubj,1,explicitly,adverb,n,4
weaksubj,1,explode,verb,y,0
strongsubj,1,exploit,verb,y,0
strongsubj,1,exploitation,adj,n,0
strongsubj,1,exploitation,noun,n,0
weaksubj,1,expose,verb,y,0
weaksubj,1,exposed,adj,n,0
weaksubj,1,explosive,adj,n,0
weaksubj,1,expound,verb,y,2
weaksubj,1,expression,adj,n,2
weaksubj,1,expression,noun,n,2
weaksubj,1,expressions,adj,n,2
weaksubj,1,expressions,noun,n,2
weaksubj,1,expressive,adj,n,4
weaksubj,1,expropriate,adj,n,0
weaksubj,1,expropriate,noun,n,0
weaksubj,1,expropriation,adj,n,0
weaksubj,1,expropriation,noun,n,0
weaksubj,1,expulse,verb,y,0
strongsubj,1,expunge,verb,y,0
strongsubj,1,exquisite,adj,n,4
strongsubj,1,exquisitely,adverb,n,4
strongsubj,1,extemporize,verb,y,2
weaksubj,1,extensive,adj,n,2
strongsubj,1,extensively,anypos,y,2
strongsubj,1,exterminate,verb,y,0
strongsubj,1,extermination,noun,n,0
weaksubj,1,extinguish,verb,y,0
strongsubj,1,extol,verb,y,4
strongsubj,1,extoll,verb,y,4
weaksubj,1,extort,verb,y,0
strongsubj,1,extortion,noun,n,0
weaksubj,1,extraneous,adj,n,0
strongsubj,1,extraordinarily,anypos,n,4
strongsubj,1,extraordinary,anypos,n,4
strongsubj,1,extravagance,noun,n,0
strongsubj,1,extravagant,adj,n,0
strongsubj,1,extravagantly,anypos,n,0
weaksubj,1,extreme,adj,n,0
strongsubj,1,extreme,anypos,n,0
strongsubj,1,extremely,anypos,n,0
weaksubj,1,extremism,adj,n,0
weaksubj,1,extremism,noun,n,0
weaksubj,1,extremist,adj,n,0
weaksubj,1,extremists,adj,n,0
weaksubj,1,extremists,noun,n,0
strongsubj,1,exuberance,noun,n,4
strongsubj,1,exuberant,adj,n,4
strongsubj,1,exuberantly,anypos,n,4
strongsubj,1,exult,verb,y,4
strongsubj,1,exultation,noun,n,4
strongsubj,1,exultingly,anypos,n,4
weaksubj,1,eyebrows,adj,n,2
weaksubj,1,eyebrows,noun,n,2
weaksubj,1,fabricate,verb,y,0
strongsubj,1,fabrication,noun,n,0
strongsubj,1,fabulous,adj,n,4
strongsubj,1,fabulously,anypos,n,4
strongsubj,1,facetious,adj,n,0
strongsubj,1,facetiously,adverb,n,0
weaksubj,1,facilitate,verb,y,4
strongsubj,1,fact,anypos,n,2
strongsubj,1,facts,anypos,n,2
weaksubj,1,factual,anypos,n,2
weaksubj,1,fading,anypos,n,0
weaksubj,1,fail,verb,y,0
strongsubj,1,failing,noun,n,0
weaksubj,1,failure,adj,n,0
weaksubj,1,failure,noun,n,0
weaksubj,1,failures,adj,n,0
weaksubj,1,failures,noun,n,0
weaksubj,1,faint,adj,n,0
strongsubj,1,fainthearted,adj,n,0
weaksubj,1,fair,adj,n,4
weaksubj,1,fair,noun,n,4
weaksubj,1,fairly,adverb,n,4
weaksubj,1,fairness,adj,n,4
weaksubj,1,fairness,noun,n,4
strongsubj,1,faith,adj,n,4
strongsubj,1,faith,noun,n,4
strongsubj,1,faithful,adj,n,4
strongsubj,1,faithful,noun,n,4
strongsubj,1,faithfully,anypos,n,4
strongsubj,1,faithfulness,noun,n,4
strongsubj,1,faithless,adj,n,0
strongsubj,1,fake,adj,n,0
weaksubj,1,fall,verb,y,0
strongsubj,1,fallacies,adj,n,0
strongsubj,1,fallacies,noun,n,0
strongsubj,1,fallacious,adj,n,0
strongsubj,1,fallaciously,adverb,n,0
strongsubj,1,fallaciousness,noun,n,0
strongsubj,1,fallacy,noun,n,0
strongsubj,1,fallout,noun,n,0
strongsubj,1,false,adj,n,0
strongsubj,1,false,anypos,n,0
strongsubj,1,falsehood,noun,n,0
strongsubj,1,falsely,anypos,n,0
strongsubj,1,falsify,verb,y,0
strongsubj,1,falter,verb,y,0
weaksubj,1,famed,adj,n,4
weaksubj,1,familiar,adj,n,2
weaksubj,1,familiar,anypos,y,2
strongsubj,1,fame,noun,n,4
strongsubj,1,famed,adj,n,4
strongsubj,1,famine,noun,n,0
strongsubj,1,famished,adj,n,0
weaksubj,1,famous,adj,n,4
strongsubj,1,famously,adj,n,4
strongsubj,1,fanatic,noun,n,0
strongsubj,1,fanatical,adj,n,0
strongsubj,1,fanatically,anypos,n,0
strongsubj,1,fanaticism,noun,n,0
